ptnum,in1_ptnum,name,parent_idx,child_indices,depth,child_count,is_leaf,P_x,P_y,P_z,pos_root_x,pos_root_y,pos_root_z,vec_parent_x,vec_parent_y,vec_parent_z,bone_len,scale_x,scale_y,scale_z,orient_0,orient_1,orient_2,orient_3,rotate_x,rotate_y,rotate_z,translate_x,translate_y,translate_z,localtransform_0,localtransform_1,localtransform_2,localtransform_3,localtransform_4,localtransform_5,localtransform_6,localtransform_7,localtransform_8,localtransform_9,localtransform_10,localtransform_11,localtransform_12,localtransform_13,localtransform_14,localtransform_15,localtransform_clean_0,localtransform_clean_1,localtransform_clean_2,localtransform_clean_3,localtransform_clean_4,localtransform_clean_5,localtransform_clean_6,localtransform_clean_7,localtransform_clean_8,localtransform_clean_9,localtransform_clean_10,localtransform_clean_11,localtransform_clean_12,localtransform_clean_13,localtransform_clean_14,localtransform_clean_15,transform_0,transform_1,transform_2,transform_3,transform_4,transform_5,transform_6,transform_7,transform_8
0,75,root,-1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.0,0.0,0.0,0.0,-1.6081226560449537e-18,-0.009999999776482582,0.0,0.0,0.009999999776482582,-1.6081226560449537e-18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.608122691989297e-16,-1.0,0.0,0.0,1.0,-1.608122691989297e-16,0.0,0.0,0.0,0.0,1.0,0.009999999776482582,0.0,0.0,0.0,-1.6081226560449537e-18,-0.009999999776482582,0.0,0.009999999776482582,-1.6081226560449537e-18
1,43,pelvis,0,2|49|55,1,3,0,1.3536841540397077e-30,0.9675060510635376,-0.010561533272266388,1.3536841540397077e-30,0.9675060510635376,-0.010561533272266388,1.3536841540397077e-30,0.9675060510635376,-0.010561533272266388,0.9675636954896674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2018399786484224e-07,-0.0036541151348501444,0.9999933838844299,0.0,2.1958382334652526e-10,0.9999933838844299,0.0036541151348501444,0.0,-1.0,-2.1958382334652526e-10,1.2018399786484224e-07,0.0,1.3536841578012896e-28,1.0561532974243164,96.7506103515625,1.0,1.2018399063156503e-07,-0.0036541149149271245,0.9999933236998007,0.0,2.1958381013086524e-10,0.999993323699808,0.003654114914927125,0.0,-0.9999999999999929,-2.1958376857883365e-10,1.2018399063164094e-07,0.0,1.3536841578012896e-28,1.0561532974243164,96.7506103515625,1.0,1.201839960884854e-09,0.009999933652579784,3.654115062090568e-05,2.195838129381844e-12,3.654115062090568e-05,-0.009999933652579784,-0.009999999776482582,1.201839960884854e-09,2.195838129381844e-12
2,18,spine_01,1,3,2,1,0,1.2988677688952066e-08,1.0755629539489746,-0.0016524693928658962,1.2988677688952066e-08,1.0755629539489746,-0.0016524693928658962,1.2988677688952066e-08,0.10805690288543701,0.008909063879400492,0.10842354762873319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922153353691101,-0.12453418970108032,1.2425720285127594e-15,0.0,0.12453418970108032,0.9922153353691101,6.736893089599329e-17,0.0,3.1695105380588504e-19,-8.673559146368912e-17,1.0,0.0,10.808873176574707,-0.8514151573181152,-1.1549049477171947e-12,1.0,0.9922153174367333,-0.12453418745036525,1.2425720060556687e-15,0.0,0.12453418745036526,0.9922153174367333,6.736892967842992e-17,0.0,-1.2412887123434278e-15,8.789821117645671e-17,1.0,0.0,10.808873176574707,-0.8514151573181152,-1.1549049477171947e-12,1.0,1.1922105525030702e-09,0.00991753675043583,0.001281590317375958,1.5184890844732735e-10,0.001281590317375958,-0.00991753675043583,-0.009999999776482582,1.201839960884854e-09,2.195838996743582e-12
3,9,spine_02,2,4,3,1,0,3.547265947645428e-08,1.2676314115524292,-0.015160134062170982,3.547265947645428e-08,1.2676314115524292,-0.015160134062170982,2.2483981787502216e-08,0.1920684576034546,-0.013507664669305086,0.19254285084362113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9700266718864441,0.24299804866313934,-1.2241653884700367e-14,0.0,-0.24299804866313934,0.9700266718864441,1.0244464332764369e-15,0.0,8.33701525475967e-18,-6.451568056083248e-17,1.0,0.0,18.87534523010254,3.8011579513549805,5.96605715941223e-08,1.0,0.9700267709139676,0.242998073470184,-1.224165513441927e-14,0.0,-0.242998073470184,0.9700267709139676,1.0244465378595338e-15,0.0,1.2123671735756184e-14,1.980958046656392e-15,1.0,0.0,18.87534523010254,3.8011579513549805,5.96605715941223e-08,1.0,1.193375176455902e-09,0.009931699372828007,-0.001166765228845179,-1.424073498013101e-10,-0.001166765228845179,-0.009931699372828007,-0.009999999776482582,1.201839960884854e-09,2.1958396472648856e-12
4,8,spine_03,3,5|26|47,4,3,0,5.141275849496196e-08,1.4002984762191772,-0.03497939556837082,5.141275849496196e-08,1.4002984762191772,-0.03497939556837082,1.594009901850768e-08,0.13266706466674805,-0.019819261506199837,0.1341393051045908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988237023353577,0.04849095270037651,1.009463373351574e-14,0.0,-0.04849095270037651,0.9988237023353577,-1.0574655775054224e-15,0.0,-7.590067025721223e-18,-6.460782186362598e-17,1.0,0.0,13.407339096069336,0.4204763174057007,7.785742536792206e-13,1.0,0.9988236220096148,0.048490948800717554,1.0094632921701852e-14,0.0,-0.048490948800717554,0.9988236220096148,-1.05746549246368e-15,0.0,-1.0134035322765332e-14,5.66723185164472e-16,1.0,0.0,13.407339096069336,0.4204763174057007,7.785742536792206e-13,1.0,1.1850658232503974e-09,0.00986343901604414,-0.0016469903057441115,-2.0010772205925065e-10,-0.0016469903057441115,-0.00986343901604414,-0.009999999776482582,1.201839960884854e-09,2.195840297786189e-12
5,3,clavicle_l,4,6,5,1,0,0.03781989589333534,1.5220121145248413,-0.027603931725025177,0.03781989589333534,1.5220121145248413,-0.027603931725025177,0.03781984448057685,0.12171363830566406,0.007375463843345642,0.12766733275604034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09437742829322815,0.4621888995170593,-0.8817450404167175,0.0,0.14736369252204895,0.8824270367622375,0.44677338004112244,0.0,0.9845693111419678,-0.08777187764644623,-0.15139105916023254,0.0,11.88367748260498,-2.732086181640625,-3.7819831371307373,1.0,-0.09437742857128706,0.46218890087878045,-0.8817450430145533,0.0,0.14736369001506924,0.8824270601109656,0.4467733502001442,0.0,0.9845693697456845,-0.0877718832450518,-0.15139105875249967,0.0,11.88367748260498,-2.732086181640625,-3.7819831371307373,1.0,0.008817450143396854,-0.0016921076457947493,-0.004403333179652691,-0.004467733670026064,1.6455341267374024e-07,-0.008946471847593784,0.0015139117604121566,0.009855798445641994,-0.0007558435318060219
6,5,upperarm_l,5,7|25,6,2,0,0.1770022213459015,1.495302438735962,-0.09710998833179474,0.1770022213459015,1.495302438735962,-0.09710998833179474,0.13918232545256615,-0.026709675788879395,-0.06950605660676956,0.15784871999529976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292556762695312,-0.22324827313423157,-0.6467970609664917,0.0,0.3726874887943268,0.9223514795303345,0.10184195637702942,0.0,0.5738381743431091,-0.31532198190689087,0.7558318972587585,0.0,15.784872055053711,3.7655311757589516e-07,2.7417422643338796e-06,1.0,0.7292556504160919,-0.22324826521967447,-0.6467970380363601,0.0,0.37268747885694115,0.9223514824821474,0.10184196515308523,0.0,0.5738381648509098,-0.3153219859752743,0.7558318633936711,0.0,15.784872055053711,3.7655311757589516e-07,2.7417422643338796e-06,1.0,0.006448395550251007,-0.007608717307448387,-0.0007249938207678497,-0.0006804875447414815,0.00037325822631828487,-0.009969835169613361,0.007612826768308878,0.006478278897702694,-0.00027707204571925104
7,11,lowerarm_l,6,8|24,7,2,0,0.3726460933685303,1.2644544839859009,-0.1191062480211258,0.3726460933685303,1.2644544839859009,-0.1191062480211258,0.19564387202262878,-0.23084795475006104,-0.021996259689331055,0.3033993050628387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486907482147217,-0.4971450865268707,0.18047355115413666,0.0,0.5142537951469421,0.8553950190544128,-0.061987027525901794,0.0,-0.1235596314072609,0.1454170197248459,0.9816246628761292,0.0,30.339929580688477,-2.4000198095563974e-07,-9.734388584092812e-08,1.0,0.8486907796887344,-0.4971451049636816,0.1804735578470656,0.0,0.5142538059877242,0.8553950150014017,-0.06198702556093487,0.0,-0.12355963539306959,0.1454170310568945,0.981624624579136,0.0,30.339929580688477,-2.4000198095563974e-07,-9.734388584092812e-08,1.0,0.007184908725321293,-0.005473853554576635,0.004291154909878969,0.002262129681184888,-0.003995097707957029,-0.008883803151547909,0.006577222608029842,0.0073536466807127,-0.0016321844886988401
8,15,hand_l,7,9|12|15|18|21,8,5,0,0.5664600133895874,1.1167964935302734,-0.0033517286647111177,0.5664600133895874,1.1167964935302734,-0.0033517286647111177,0.19381392002105713,-0.14765799045562744,0.11575451935641468,0.26975141610519393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990224838256836,-0.007193794474005699,-0.04361603409051895,0.0,-0.04068559780716896,0.2361842691898346,-0.9708561301231384,0.0,0.017285576090216637,0.9716816544532776,0.23566070199012756,0.0,26.975141525268555,-3.1700531621936534e-07,-1.960066583706066e-06,1.0,0.9990224676924909,-0.007193794357833266,-0.04361603338616455,0.0,-0.04068560477271951,0.2361842748684369,-0.970856153026363,0.0,0.01728556073385757,0.971681654466939,0.23566071323516838,0.0,26.975141525268555,-3.1700531621936534e-07,-1.960066583706066e-06,1.0,0.006874739658087492,-0.005760499741882086,0.004422057885676622,-0.006143579725176096,-0.007860205136239529,-0.0006881863810122013,0.003872258123010397,-0.002243616385385394,-0.008942695334553719
9,21,index_01_l,8,10,9,1,0,0.6304230690002441,1.0381497144699097,0.06766428053379059,0.6304230690002441,1.0381497144699097,0.06766428053379059,0.06396305561065674,-0.07864677906036377,0.0710160091985017,0.12377342970970515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003615379333496,0.4301629066467285,0.06564328074455261,0.0,-0.43185853958129883,0.8648414611816406,0.2560223340988159,0.0,0.05336025729775429,-0.258861243724823,0.9644395112991333,0.0,12.068110466003418,1.763454556465149,-2.10939884185791,1.0,0.9003615084233818,0.4301628925478438,0.065643278593049,0.0,-0.4318585818949732,0.8648414480644798,0.2560223329192133,0.0,0.053360279171263264,-0.25886126706134693,0.9644394874859484,0.0,12.068110466003418,1.763454556465149,-2.10939884185791,1.0,0.003801198909059167,-0.008714979514479637,0.0030983907636255026,-0.007290753070265055,-0.0048845261335372925,-0.004794405307620764,0.005691731348633766,-0.00043651144369505346,-0.008210581727325916
10,31,index_02_l,9,11,10,1,0,0.6467207074165344,1.000784158706665,0.08094862848520279,0.6467207074165344,1.000784158706665,0.08094862848520279,0.016297638416290283,-0.03736555576324463,0.013284347951412201,0.0428750705648221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781641364097595,0.20766811072826385,0.008295316249132156,0.0,-0.20780807733535767,0.9778909683227539,0.02334640547633171,0.0,-0.003263622522354126,-0.024560455232858658,0.999692976474762,0.0,4.287507057189941,4.217435161990579e-06,4.464518212898838e-07,1.0,0.9781641685701497,0.20766811755604173,0.00829531652186819,0.0,-0.2078081041934906,0.977890963856431,0.02334640527892171,0.0,-0.0032636110330897545,-0.024560451108852577,0.9996930194236401,0.0,4.287507057189941,4.217435161990579e-06,4.464518212898838e-07,1.0,0.002251354278996587,-0.009542661719024181,0.0019669802859425545,-0.0077865999191999435,-0.00297568179666996,-0.0055239638313651085,0.005856642499566078,-0.00028796883998438716,-0.008100420236587524
11,41,index_03_l,10,,11,0,1,0.6543613076210022,0.96839839220047,0.08762414753437042,0.6543613076210022,0.96839839220047,0.08762414753437042,0.0076406002044677734,-0.03238576650619507,0.006675519049167633,0.033937872624165755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861467480659485,-0.16495947539806366,-0.017404761165380478,0.0,0.16529269516468048,0.9860448837280273,0.019846517592668533,0.0,0.013887993060052395,-0.02244841679930687,0.9996515512466431,0.0,3.393787145614624,1.071536871677381e-06,-1.5228516758725164e-06,1.0,0.9861467663314215,-0.1649594784534536,-0.017404761487752576,0.0,0.16529270579769878,0.9860448454251582,0.019846516584805567,0.0,0.013888004325905392,-0.022448458273123143,0.9996515343143347,0.0,3.393787145614624,1.071536871677381e-06,-1.5228516758725164e-06,1.0,0.0034027057699859142,-0.008914586156606674,0.0029919473454356194,-0.007189570460468531,-0.004517203196883202,-0.005282513797283173,0.006060665473341942,-0.00035359757021069527,-0.007946276105940342
12,24,middle_01_l,8,13,9,1,0,0.644900381565094,1.0348135232925415,0.0447951965034008,0.644900381565094,1.0348135232925415,0.0447951965034008,0.07844036817550659,-0.08198297023773193,0.04814692516811192,0.12325674493370996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147382974624634,0.3850063979625702,0.12257202714681625,0.0,-0.3914950489997864,0.9195805788040161,0.033214226365089417,0.0,-0.09992718696594238,-0.0783686637878418,0.9919037222862244,0.0,12.244284629821777,1.2936427593231201,0.5711638927459717,1.0,0.9147383060813477,0.38500640159019306,0.12257202830171937,0.0,-0.391495073638067,0.9195805689013609,0.033214223100567326,0.0,-0.09992716699952552,-0.07836866742276978,0.9919036814438327,0.0,12.244284629821777,1.2936427593231201,0.5711638927459717,1.0,0.004397900775074959,-0.008570583537220955,0.002683945233002305,-0.008212328888475895,-0.005047404672950506,-0.002661081263795495,0.00363539787940681,-0.0010338270803913474,-0.009258244186639786
13,35,middle_02_l,12,14,10,1,0,0.6653082370758057,0.9950428605079651,0.057249706238508224,0.6653082370758057,0.9950428605079651,0.057249706238508224,0.02040785551071167,-0.039770662784576416,0.012454509735107422,0.04640367439775068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769248962402344,0.21265970170497894,-0.019840238615870476,0.0,-0.2132537066936493,0.9763579368591309,-0.03532777354121208,0.0,0.01185838133096695,0.038743603974580765,0.9991788268089294,0.0,4.64036750793457,1.4791881994824507e-06,-2.30239470511151e-06,1.0,0.9769248783177767,0.21265969780356903,-0.019840238251885654,0.0,-0.21325374777326583,0.976357919801165,-0.03532777239224411,0.0,0.011858380346962683,0.038743584909460324,0.9991788195532922,0.0,4.64036750793457,1.4791881994824507e-06,-2.30239470511151e-06,1.0,0.0024778603110462427,-0.009425684809684753,0.0022397940047085285,-0.009084471501410007,-0.0030638419557362795,-0.0028434558771550655,0.003366389311850071,-0.0013301660073921084,-0.009321914054453373
14,44,middle_03_l,13,,11,0,1,0.6743496060371399,0.9606500267982483,0.06542236357927322,0.6743496060371399,0.9606500267982483,0.06542236357927322,0.009041368961334229,-0.0343928337097168,0.008172657340765,0.03648843229420483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612680673599243,-0.2647729516029358,0.07654418796300888,0.0,0.2645208537578583,0.9642841219902039,0.01359838992357254,0.0,-0.07741083949804306,0.007175825536251068,0.99697345495224,0.0,3.648843288421631,-4.487907062866725e-06,1.3393929521043901e-06,1.0,0.9612680548935605,-0.264772948169184,0.07654418697033293,0.0,0.2645208695916102,0.9642840832975386,0.013598391431492373,0.0,-0.0774108273541177,0.007175835618543331,0.996973455610292,0.0,3.648843288421631,-4.487907062866725e-06,1.3393929521043901e-06,1.0,0.005044887773692608,-0.008351203985512257,0.0021923743188381195,-0.008058788254857063,-0.005465792492032051,-0.0022761900909245014,0.003099198918789625,-0.0006184756057336926,-0.009487489238381386
