ptnum,in1_ptnum,name,parent_idx,child_indices,depth,child_count,is_leaf,P_x,P_y,P_z,pos_root_x,pos_root_y,pos_root_z,vec_parent_x,vec_parent_y,vec_parent_z,bone_len,scale_x,scale_y,scale_z,orient_0,orient_1,orient_2,orient_3,rotate_x,rotate_y,rotate_z,translate_x,translate_y,translate_z,localtransform_0,localtransform_1,localtransform_2,localtransform_3,localtransform_4,localtransform_5,localtransform_6,localtransform_7,localtransform_8,localtransform_9,localtransform_10,localtransform_11,localtransform_12,localtransform_13,localtransform_14,localtransform_15,localtransform_clean_0,localtransform_clean_1,localtransform_clean_2,localtransform_clean_3,localtransform_clean_4,localtransform_clean_5,localtransform_clean_6,localtransform_clean_7,localtransform_clean_8,localtransform_clean_9,localtransform_clean_10,localtransform_clean_11,localtransform_clean_12,localtransform_clean_13,localtransform_clean_14,localtransform_clean_15,transform_0,transform_1,transform_2,transform_3,transform_4,transform_5,transform_6,transform_7,transform_8
0,0,Head,46,,5,0,1,-0.004873695317655802,1.6031107902526855,-0.037001755088567734,0.0,0.72869473695755,-0.04189993580803275,0.0,0.05302011966705322,0.021942023187875748,0.05738105498407921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8189894035458565e-10,1.0000001192092896,-1.4551915228366852e-09,0.0,-2.5243548967072378e-27,0.0,1.0,0.0,0.0,5.302011966705322,2.194202423095703,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.4551913493643583e-09,0.0,-0.0,1.4551913493643583e-09,1.0,0.0,0.0,5.302011966705322,2.194202423095703,1.0,0.009999999776482582,-0.0,0.0,-1.8189894035458565e-12,0.010000000707805157,-1.4551915228366852e-11,-2.524354896707238e-29,-1.3877787497621727e-19,0.009999999776482582
1,5,LeftArm,47,3,5,1,0,0.22483724355697632,1.470711350440979,-0.05826650559902191,0.22971093887463212,0.5962952971458435,-0.06316468631848693,0.1540430560708046,-0.05231130123138428,0.00045150890946388245,0.1626835554702718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984171986579895,0.05624362826347351,5.246573397954535e-09,0.0,-0.05476842075586319,0.9722297191619873,-0.2275296002626419,0.0,-0.012797105126082897,0.2271694540977478,0.9737712144851685,0.0,-1.3398492626492953e-07,16.268356323242188,-1.0416507393529173e-05,1.0,0.998417074706361,0.056243621280932216,5.2465727466022564e-09,0.0,-0.05476841529309284,0.9722297556882561,-0.22752960871200348,0.0,-0.01279709424347076,0.22716944605197498,0.9737711626246501,0.0,-1.3398492626492953e-07,16.268356323242188,-1.0416507393529173e-05,1.0,0.0002407966967439279,-0.0011257822625339031,-0.009933510795235634,0.009950554929673672,-0.0009307306027039886,0.00034669117303565145,-0.0009635721798986197,-0.009892743080854416,0.0010978041682392359
2,10,LeftHandRing1,4,9,8,1,0,0.7887368202209473,1.4664092063903809,-0.028484608978033066,0.7936105155386031,0.5919931530952454,-0.03338278969749808,0.10854870080947876,0.013044118881225586,-0.0036355946213006973,0.10939006825605198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999592900276184,-0.009032445028424263,1.2526258252876232e-08,0.0,0.009025643579661846,0.9992074370384216,0.03876620531082153,0.0,-0.00035015231696888804,-0.03876462206244469,0.9992483258247375,0.0,0.9488146901130676,10.896116256713867,-0.1904347687959671,1.0,0.9999592066431584,-0.00903244427522805,1.2526257208338429e-08,0.0,0.009025654173365127,0.9992075452910942,0.03876620951406522,0.0,-0.0003501661435283264,-0.03876462799718945,0.999248307979509,0.0,0.9488146901130676,10.896116256713867,-0.1904347687959671,1.0,0.0004958150093443692,-0.0003885332553181797,-0.009980141185224056,0.009966692887246609,0.0006669986178167164,0.0004691802605520934,0.0006474452093243599,-0.009970162995159626,0.0004203099524602294
3,21,LeftForeArm,1,4,6,1,0,0.44120797514915466,1.4504729509353638,-0.05072784423828125,0.44608167046681046,0.5760568976402283,-0.05562602495774627,0.21637073159217834,-0.020238399505615234,0.007538661360740662,0.21744589607393214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964028596878052,0.08474254608154297,-9.672346479305816e-09,0.0,-0.08435217291116714,0.9918128848075867,-0.09587457031011581,0.0,-0.008124654181301594,0.09552974253892899,0.9953933358192444,0.0,9.145617241301807e-08,21.744590759277344,4.465118308871752e-06,1.0,0.9964028806568953,0.08474254786493216,-9.672346682858328e-09,0.0,-0.08435217573434502,0.9918128741893385,-0.0958745693141069,0.0,-0.008124645685972497,0.09552969786219881,0.995393423204531,0.0,9.145617241301807e-08,21.744590759277344,4.465118308871752e-06,1.0,0.0010831658728420734,-0.0012006050674244761,-0.009868399240076542,0.009941158816218376,0.00012031404912704602,0.0010765144834294915,-1.0515796020627022e-05,-0.009926936589181423,0.0012065726332366467
4,19,LeftHand,3,2|5|6|8|11,7,5,0,0.6801881194114685,1.4533650875091553,-0.02484901435673237,0.6850618147291243,0.5789490342140198,-0.029747195076197386,0.23898014426231384,0.002892136573791504,0.02587882988154888,0.24039464977747724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953290820121765,-0.04963739588856697,-0.08280128985643387,0.0,0.041314009577035904,0.994192361831665,-0.09937161207199097,0.0,0.08725295215845108,0.0954865962266922,0.9915993213653564,0.0,2.0722927729366347e-06,24.039464950561523,1.4742160601599608e-05,1.0,0.9953291287072029,-0.04963739821726363,-0.08280129374098671,0.0,0.04131399625916768,0.9941923540289083,-0.09937161014875227,0.0,0.08725296132543497,0.09548660580772007,0.9915993287872191,0.0,2.0722927729366347e-06,24.039464950561523,1.4742160601599608e-05,1.0,0.0005855239578522742,-0.00037900605821050704,-0.009975645691156387,0.009929219260811806,0.0010564691619947553,0.0005426603020168841,0.0010333294048905373,-0.009936811402440071,0.00043818235280923545
5,14,LeftHandPinky1,4,7,8,1,0,0.7789815068244934,1.461797833442688,-0.04832986742258072,0.7838552021421492,0.5873817801475525,-0.053228048142045736,0.0987933874130249,0.008432745933532715,-0.02348085306584835,0.10189501980577607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979859590530396,-0.06343456357717514,1.4473328313613365e-08,0.0,0.0628737062215805,0.9891623258590698,0.1326826959848404,0.0,-0.008416670374572277,-0.1324155628681183,0.9911586046218872,0.0,2.8888652324676514,9.771080017089844,0.08002579212188721,1.0,0.9979859998091709,-0.06343456616774006,1.447332890468067e-08,0.0,0.06287371164452144,0.9891623713750869,0.13268270211167876,0.0,-0.00841668396289017,-0.1324154782143142,0.9911585647919023,0.0,2.8888652324676514,9.771080017089844,0.08002579212188721,1.0,-4.5510983909480274e-05,-0.0004452595312613994,-0.009989977814257145,0.009995528496801853,-0.00029725299100391567,-3.228750210837461e-05,-0.0002955179661512375,-0.009985659271478653,0.0004464132653083652
6,30,LeftHandThumb1,4,12,8,1,0,0.7186006307601929,1.4434248208999634,0.0027308743447065353,0.7234743260778487,0.5690087676048279,-0.002167306374758482,0.038412511348724365,-0.009940266609191895,0.027579888701438904,0.04832163272449981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8646610975265503,0.5023555159568787,-4.130928488166319e-09,0.0,-0.4773006737232208,0.8215364217758179,0.311868816614151,0.0,0.15666906535625458,-0.2696608304977417,0.9501250982284546,0.0,-2.4886834621429443,3.8587114810943604,1.505523443222046,1.0,0.864661150276018,0.5023555466035519,-4.130928740177517e-09,0.0,-0.4773006534156295,0.8215363323615444,0.3118687878883604,0.0,0.15666901880195253,-0.26966082289904225,0.9501251807741152,0.0,-2.4886834621429443,3.8587114810943604,1.505523443222046,1.0,0.00549427792429924,0.00020301135373301804,-0.008352944627404213,0.008200007490813732,-0.002050153911113739,0.0053438530303537846,-0.0016039959155023098,-0.009785480797290802,-0.0012928812066093087
7,17,LeftHandPinky2,5,14,9,1,0,0.8046770095825195,1.4610310792922974,-0.04846769571304321,0.8095507049001753,0.5866150259971619,-0.05336587643250823,0.025695502758026123,-0.000766754150390625,-0.0001378282904624939,0.025707309671619105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000001192092896,4.404787201650606e-09,-1.3005185373060613e-08,0.0,8.355490188627357e-10,0.9991309642791748,-0.04168272018432617,0.0,-7.244266519990106e-09,0.04168281331658363,0.9991307854652405,0.0,0.005488791037350893,2.570725202560425,1.5467696357518435e-05,1.0,1.0,4.404786676559116e-09,-1.3005183822721889e-08,0.0,-4.943049869249901e-09,0.9991308978652484,-0.04168271741360513,0.0,1.2810277511392498e-08,0.04168271741360519,0.9991308978652484,0.0,0.005488791037350893,2.570725202560425,1.5467696357518435e-05,1.0,-4.551094025373459e-05,-0.000445259443949908,-0.00998997874557972,0.009999159723520279,0.00011923476995434612,-5.086716919322498e-05,0.00012138066813349724,-0.009989369660615921,0.00044467946281656623
8,6,LeftHandMiddle1,4,10,8,1,0,0.7885473966598511,1.4698833227157593,-0.009270538575947285,0.7934210919775069,0.5954672694206238,-0.014168719295412302,0.10835927724838257,0.016518235206604004,0.015578475780785084,0.11071257366616061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997624754905701,-0.021798042580485344,6.324646584232596e-09,0.0,0.021552799269557,0.9885143637657166,0.14958228170871735,0.0,-0.0032605959568172693,-0.1495467722415924,0.9887492656707764,0.0,-0.9821892976760864,11.018278121948242,-0.4534159004688263,1.0,0.9997623944801397,-0.021798040814197,6.324646071748527e-09,0.0,0.021552796247234832,0.9885143492299133,0.14958227950023376,0.0,-0.0032606068856301145,-0.1495467377886374,0.9887492814963326,0.0,-0.9821892976760864,11.018278121948242,-0.4534159004688263,1.0,0.000368947337847203,-0.0004019450570922345,-0.009985105134546757,0.009982363320887089,-0.000450204563094303,0.0003869687207043171,-0.00046508805826306343,-0.009981770999729633,0.0003846259496640414
9,9,LeftHandRing2,2,18,9,1,0,0.8155538439750671,1.4682070016860962,-0.027144571766257286,0.8204275392927229,0.5937909483909607,-0.0320427524857223,0.026817023754119873,0.001797795295715332,0.0013400372117757797,0.026910602570051633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.21901277750203e-09,-9.081960961054847e-09,0.0,6.181146261496906e-09,0.9904748797416687,0.13769440352916718,0.0,-1.7899564053180939e-09,-0.13769446313381195,0.9904747605323792,0.0,-0.00775979645550251,2.691049337387085,1.4622924027207773e-05,1.0,1.0,-5.21901277750203e-09,-9.081960961054847e-09,0.0,6.419835492511946e-09,0.9904747627851647,0.13769438727004096,0.0,8.27682436197227e-09,-0.13769438727004102,0.9904747627851647,0.0,-0.00775979645550251,2.691049337387085,1.4622924027207773e-05,1.0,0.0004958149511367083,-0.00038853316800668836,-0.009980141185224056,0.009960908442735672,-0.0007121903472580016,0.0005225855275057256,-0.0007310803048312664,-0.009967036545276642,0.00035170288174413145
